 ,Area,Mean,Min,Max,X,Y
88,0.000,199,199,199,5.363,1.890
89,0.000,197,197,197,1.231,3.429
90,0.000,197,197,197,1.934,2.593
91,0.000,196,196,196,3.736,1.802
92,0.000,195,195,195,1.758,2.242
93,0.000,193,193,193,1.099,4.659
94,0.000,190,190,190,4.484,2.286
95,0.000,189,189,189,1.451,2.462
96,0.000,189,189,189,4.527,1.714
97,0.000,188,188,188,4.923,1.538
98,0.000,186,186,186,4.923,1.802
99,0.000,186,186,186,4.220,1.670
100,0.000,186,186,186,4.000,1.451
101,0.000,182,182,182,1.231,3.648
102,0.000,181,181,181,1.407,1.758
103,0.000,181,181,181,3.253,0.659
104,0.000,180,180,180,3.736,0.615
105,0.000,174,174,174,0.615,2.901
106,0.000,170,170,170,2.505,3.121
107,0.000,167,167,167,0.396,3.780
108,0.000,166,166,166,1.495,4.352
109,0.000,165,165,165,0.879,3.297
110,0.000,165,165,165,1.670,1.538
111,0.000,163,163,163,0.703,3.429
112,0.000,162,162,162,0.747,2.593
113,0.000,162,162,162,2.286,0.967
114,0.000,158,158,158,0.923,2.242
115,0.000,153,153,153,0.440,3.473
116,0.000,65,65,65,3.363,0.154
117,0.000,55,55,55,3.407,6.469
118,0.000,184,184,184,6.491,3.451
119,0.000,32,32,32,0.125,3.282
120,0.000,131,131,131,3.509,3.502
121,0.000,162,162,162,2.462,1.700
122,0.000,148,148,148,2.637,1.341
123,0.000,121,121,121,2.894,1.194
124,0.000,142,142,142,3.465,1.231
125,0.000,158,158,158,3.875,1.238
126,0.000,144,144,144,4.388,1.392
127,0.000,227,227,227,5.355,3.802
128,0.000,199,199,199,5.216,4.073
129,0.000,146,146,146,4.864,4.381
130,0.000,207,207,207,4.491,4.227
131,0.000,142,142,142,1.993,5.114
132,0.000,132,132,132,1.707,1.114
133,0.000,128,128,128,2.330,0.667
134,0.000,142,142,142,3.377,1.062
135,0.000,115,115,115,4.212,1.143
136,0.000,215,215,215,5.487,4.432
137,0.000,157,157,157,5.158,4.718
138,0.000,195,195,195,5.121,5.077
139,0.000,154,154,154,4.095,5.392
140,0.000,219,219,219,3.985,5.568
