 ,Area,Mean,Min,Max,X,Y
73,0.000,187,187,187,13.330,2.602
74,0.000,186,186,186,11.386,8.295
75,0.000,186,186,186,3.614,7.705
76,0.000,186,186,186,9.466,6.420
77,0.000,186,186,186,9.182,5.773
78,0.000,185,185,185,9.261,9.182
79,0.000,185,185,185,11.341,8.886
80,0.000,185,185,185,7.307,6.807
81,0.000,185,185,185,12.068,5.057
82,0.000,185,185,185,9.045,4.432
83,0.000,184,184,184,7.239,8.227
84,0.000,184,184,184,6.943,4.284
85,0.000,184,184,184,10.352,3.943
86,0.000,184,184,184,12.227,3.091
87,0.000,183,183,183,9.341,7.398
88,0.000,183,183,183,12.568,5.205
89,0.000,182,182,182,3.966,11.148
90,0.000,182,182,182,10.659,7.136
91,0.000,182,182,182,13.955,6.170
92,0.000,182,182,182,12.898,5.795
93,0.000,182,182,182,10.955,5.364
94,0.000,182,182,182,11.841,4.716
95,0.000,181,181,181,10.920,10.239
96,0.000,181,181,181,13.318,9.443
97,0.000,181,181,181,11.216,7.170
98,0.000,181,181,181,9.932,3.489
99,0.000,180,180,180,3.011,4.318
100,0.000,179,179,179,5.602,6.750
101,0.000,179,179,179,11.295,6.682
102,0.000,179,179,179,10.182,6.580
103,0.000,179,179,179,13.545,3.966
104,0.000,178,178,178,9.182,10.295
105,0.000,178,178,178,5.545,8.875
106,0.000,178,178,178,3.125,7.182
107,0.000,178,178,178,10.625,1.864
108,0.000,177,177,177,5.273,7.216
109,0.000,177,177,177,2.614,6.909
110,0.000,177,177,177,4.534,5.557
111,0.000,177,177,177,7.795,4.795
112,0.000,177,177,177,11.659,3.966
113,0.000,176,176,176,2.932,7.966
114,0.000,176,176,176,5.784,7.784
115,0.000,176,176,176,12.205,6.170
116,0.000,176,176,176,10.648,5.500
117,0.000,176,176,176,1.932,4.807
118,0.000,176,176,176,11.841,3.193
119,0.000,176,176,176,9.716,2.818
120,0.000,176,176,176,7.295,2.636
121,0.000,175,175,175,12.068,8.500
122,0.000,175,175,175,10.489,5.125
123,0.000,175,175,175,15.000,4.716
124,0.000,174,174,174,8.227,10.693
125,0.000,174,174,174,4.955,10.625
126,0.000,174,174,174,10.500,6.580
