 ,Area,Mean,Min,Max,X,Y
78,0.000,241,241,241,2.970,0.926
79,0.000,240,240,240,0.785,2.459
80,0.000,239,239,239,3.452,1.763
81,0.000,239,239,239,1.422,0.704
82,0.000,239,239,239,2.674,0.378
83,0.000,236,236,236,2.526,3.059
84,0.000,236,236,236,2.956,2.689
85,0.000,235,235,235,1.281,3.200
86,0.000,235,235,235,2.880,1.927
87,0.000,235,235,235,3.533,1.133
88,0.000,163,163,163,3.384,1.502
89,0.000,230,230,230,0.889,1.585
90,0.000,230,230,230,2.615,0.452
91,0.000,228,228,228,3.215,1.556
92,0.000,228,228,228,2.496,1.141
93,0.000,226,226,226,3.644,1.852
94,0.000,226,226,226,0.659,1.563
95,0.000,226,226,226,3.156,0.859
96,0.000,225,225,225,2.230,1.644
97,0.000,224,224,224,0.667,2.363
98,0.000,223,223,223,2.459,0.807
99,0.000,223,223,223,2.311,0.659
100,0.000,221,221,221,2.296,0.919
101,0.000,221,221,221,1.519,0.874
102,0.000,220,220,220,2.785,2.681
103,0.000,219,219,219,3.067,0.630
104,0.000,218,218,218,0.874,2.926
105,0.000,217,217,217,0.933,1.363
106,0.000,217,217,217,1.415,1.037
107,0.000,208,208,208,2.459,0.385
108,0.000,255,255,255,1.809,1.102
109,0.000,205,205,205,1.763,0.422
110,0.000,203,203,203,3.207,1.067
111,0.000,156,156,156,2.001,1.428
112,0.000,188,188,188,1.296,0.919
113,0.000,171,171,171,2.044,0.600
114,0.000,101,101,101,2.184,0.120
115,0.000,160,160,160,2.000,0.733
116,0.000,173,173,173,2.144,1.448
117,0.000,34,34,34,0.421,1.794
118,0.000,160,160,160,2.090,3.581
119,0.000,243,243,243,2.293,3.043
120,0.000,255,255,255,2.214,1.764
121,0.000,255,255,255,1.542,1.898
122,0.000,248,248,248,1.784,1.907
123,0.000,249,249,249,1.690,2.535
124,0.000,216,216,216,1.932,2.604
125,0.000,245,245,245,1.764,2.860
126,0.000,255,255,255,2.135,2.599
127,0.000,181,181,181,2.219,2.796
128,0.000,255,255,255,2.520,2.786
129,0.000,249,249,249,2.421,2.431
130,0.000,255,255,255,2.732,2.253
131,0.000,255,255,255,2.243,1.981
132,0.000,240,240,240,3.083,2.238
133,0.000,126,126,126,3.601,2.184
134,0.000,223,223,223,3.730,1.695
135,0.000,255,255,255,2.174,1.157
136,0.000,215,215,215,1.098,2.707
137,0.000,210,210,210,1.221,2.233
138,0.000,185,185,185,1.749,3.167
139,0.000,162,162,162,1.211,1.226
