 ,Area,Mean,Min,Max,X,Y
95,0.000,215,215,215,0.589,1.456
96,0.000,210,210,210,0.878,1.300
97,0.000,209,209,209,0.478,1.744
98,0.000,209,209,209,1.750,0.572
99,0.000,136,136,136,1.039,0.250
100,0.000,206,206,206,1.506,0.850
101,0.000,204,204,204,1.339,0.272
102,0.000,203,203,203,0.378,1.317
103,0.000,203,203,203,1.256,0.361
104,0.000,199,199,199,0.594,1.339
105,0.000,199,199,199,1.289,0.661
106,0.000,197,197,197,1.400,0.594
107,0.000,195,195,195,0.633,1.628
108,0.000,192,192,192,0.856,0.500
109,0.000,191,191,191,0.783,0.578
110,0.000,190,190,190,0.644,0.683
111,0.000,190,190,190,1.200,0.261
112,0.000,189,189,189,0.983,1.617
113,0.000,189,189,189,1.333,0.628
114,0.000,186,186,186,0.517,0.944
115,0.000,185,185,185,1.300,0.483
116,0.000,184,184,184,0.622,1.278
117,0.000,181,181,181,1.128,0.722
118,0.000,179,179,179,0.389,0.800
119,0.000,177,177,177,0.961,0.861
120,0.000,176,176,176,1.144,1.322
121,0.000,170,170,170,0.628,1.117
122,0.000,170,170,170,1.506,0.367
123,0.000,168,168,168,0.400,0.717
124,0.000,168,168,168,1.350,0.561
125,0.000,168,168,168,1.011,0.350
126,0.000,55,55,55,1.106,2.175
127,0.000,165,165,165,0.328,0.933
128,0.000,158,158,158,0.928,0.589
129,0.000,158,158,158,1.389,0.478
130,0.000,151,151,151,0.683,0.572
131,0.000,41,41,41,1.203,0.058
132,0.000,40,40,40,2.153,1.136
133,0.000,74,74,74,0.083,1.097
134,0.000,136,136,136,1.050,0.528
135,0.000,132,132,132,1.122,0.581
136,0.000,127,127,127,0.983,1.053
137,0.000,142,142,142,0.981,1.311
138,0.000,132,132,132,1.086,1.344
139,0.000,252,252,252,1.289,1.247
140,0.000,200,200,200,1.369,1.208
141,0.000,146,146,146,1.300,0.975
142,0.000,162,162,162,1.661,1.253
143,0.000,238,238,238,1.672,1.658
144,0.000,161,161,161,0.842,1.856
145,0.000,146,146,146,0.528,1.608
146,0.000,117,117,117,0.514,1.269
147,0.000,145,145,145,0.567,0.681
148,0.000,196,196,196,1.731,1.436
149,0.000,166,166,166,1.153,1.536
