 ,Area,Mean,Min,Max,X,Y
163,0.000,157,157,157,1.211,0.300
164,0.000,152,152,152,0.378,0.839
165,0.000,75,75,75,1.222,2.100
166,0.000,117,117,117,0.131,1.092
167,0.000,131,131,131,2.167,1.089
168,0.000,107,107,107,1.192,0.017
169,0.000,167,167,167,1.281,0.558
170,0.000,206,206,206,1.172,0.658
171,0.000,143,143,143,1.942,1.297
172,0.000,149,149,149,1.769,1.478
173,0.000,154,154,154,1.403,1.650
174,0.000,102,102,102,0.683,0.381
175,0.000,115,115,115,0.539,0.703
176,0.000,165,165,165,1.856,1.317
